Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,TotalCharges,Churn
0,0,0,0,3,1,0,2,0,1,1,1,1,1,0,1,0,318.6,0
1,1,0,0,2,1,0,2,0,1,0,0,1,0,0,1,2,163.7,0
1,0,0,0,9,1,0,2,1,0,0,0,0,0,0,1,3,639.65,1
1,0,0,0,51,0,2,1,0,1,1,0,1,1,1,1,3,2928.5,0
1,0,1,1,6,1,0,0,0,0,0,0,0,0,2,0,1,100.35,0
1,0,1,0,3,1,1,2,0,0,0,0,1,1,0,0,0,273.2,0
1,1,0,0,17,1,1,2,0,0,0,0,1,1,0,1,0,1608.15,0
0,0,1,0,30,1,1,1,0,0,0,0,0,0,0,0,0,1441.95,0
0,0,0,0,31,1,1,1,0,1,0,1,1,0,0,1,0,2168.15,0
1,0,0,0,45,1,0,1,1,0,1,1,1,1,2,0,2,3618.7,0
0,0,1,0,64,1,1,2,1,1,1,0,0,0,1,0,2,5692.65,0
0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,59.85,1
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.6,1
0,1,1,1,61,1,1,2,0,1,0,0,1,1,1,0,0,5969.3,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.05,0
0,0,0,0,9,0,2,1,0,0,0,0,1,1,0,1,0,418.8,1
0,0,1,1,72,1,1,2,1,1,1,1,1,1,2,0,2,8100.55,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.5,1
1,0,1,0,7,1,0,1,0,0,0,0,0,0,0,1,1,313.45,0
1,0,1,0,66,1,1,2,0,1,1,1,0,0,1,1,2,6130.95,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.9,1
0,0,1,1,40,1,0,0,0,0,0,0,0,0,0,1,2,745.3,0
0,0,0,0,16,1,1,1,0,1,1,0,0,1,0,1,2,1212.1,0
1,0,0,0,2,1,0,2,0,1,0,0,1,0,0,1,2,183.75,1
0,0,1,0,67,1,1,0,0,0,0,0,0,0,2,0,3,1583.5,0
1,0,1,0,41,1,0,2,1,1,1,0,1,1,1,1,2,4162.05,0
1,0,1,1,56,1,0,0,0,0,0,0,0,0,2,1,3,1119.9,0
1,0,0,0,72,1,1,2,1,1,1,1,1,1,2,1,2,8013.55,0
1,0,1,1,3,1,1,2,0,0,0,0,0,1,0,1,2,264.85,1
1,0,1,0,54,1,0,0,0,0,0,0,0,0,2,0,3,1102.4,0
0,1,0,0,52,1,1,2,0,1,1,1,1,1,0,1,0,5832.0,0
1,0,0,0,50,1,0,2,0,0,1,1,0,1,2,1,2,4304.5,0
0,0,0,0,14,1,1,2,0,0,0,1,1,0,0,1,0,1178.4,1
0,0,1,0,27,1,0,1,1,0,0,0,0,0,1,0,3,1421.75,0
1,1,1,0,72,1,1,2,1,1,1,1,0,0,2,1,2,6827.5,0
0,0,0,0,62,1,0,1,1,1,0,0,1,1,1,1,3,4698.05,0
1,0,0,0,12,1,0,1,0,1,0,1,0,0,0,1,0,654.5,0
1,1,0,0,44,1,0,1,0,0,1,1,1,1,1,0,2,3268.05,0
0,0,1,1,54,1,0,2,0,1,0,1,0,0,2,1,2,4362.05,0
1,0,0,0,68,1,0,0,0,0,0,0,0,0,2,0,2,1386.9,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,1,415.4,0
0,0,1,1,50,1,1,1,0,0,1,0,0,0,1,0,2,2614.1,0
0,0,0,0,58,1,1,0,0,0,0,0,0,0,2,1,3,1513.6,0
0,0,1,1,35,1,1,2,0,1,0,0,1,0,0,1,2,3161.6,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,80.95,0
0,0,1,1,63,1,1,1,1,0,1,1,0,1,2,0,1,4676.7,0
1,0,1,0,58,1,1,2,1,1,1,0,1,1,1,1,3,6526.65,0
1,0,1,1,27,1,0,0,0,0,0,0,0,0,1,1,1,583.3,0
1,0,1,0,71,1,1,2,1,1,1,1,1,1,2,1,3,8078.1,0
1,0,0,0,63,1,0,1,0,0,1,0,0,1,1,0,3,3503.5,0
0,0,1,0,71,1,1,2,0,1,1,0,0,1,0,1,2,6669.45,0
1,1,0,0,41,1,1,2,1,1,1,0,1,1,0,1,0,4689.5,1
0,1,0,0,13,1,0,2,0,0,0,0,1,1,0,1,0,1201.15,1
0,0,0,0,2,1,0,2,0,0,0,0,1,0,0,0,0,143.65,1
1,0,1,1,68,1,0,0,0,0,0,0,0,0,2,1,2,1292.65,0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,48.75,0
0,1,0,0,65,1,1,2,1,0,1,1,1,1,2,1,0,7108.2,0
0,1,1,0,72,1,1,0,0,0,0,0,0,0,2,1,2,1802.55,0
1,0,0,0,28,1,1,1,0,0,0,1,0,0,0,1,3,1505.15,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,3,1859.1,0
1,0,0,0,2,1,0,2,1,1,0,0,1,0,0,1,0,168.5,0
1,0,0,1,18,1,0,0,0,0,0,0,0,0,1,0,2,390.85,1
0,1,1,0,60,1,1,2,0,1,1,0,1,1,1,1,0,6339.45,0
1,1,0,0,26,1,1,1,0,0,0,1,0,1,0,1,0,1652.4,0
0,0,0,1,1,1,0,2,0,0,0,0,0,0,0,1,0,71.65,1
1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,77.5,1
0,0,1,1,68,1,1,1,1,1,1,1,1,1,2,1,3,6392.85,0
1,0,0,0,38,1,0,2,0,1,1,1,0,0,0,1,3,3264.5,1
1,1,1,0,42,1,1,2,1,0,1,0,1,1,1,1,2,4599.15,0
1,0,1,0,57,1,0,0,0,0,0,0,0,0,2,1,2,1134.25,0
0,0,1,0,54,0,2,1,0,1,0,0,0,0,0,0,0,1621.35,0
1,0,0,0,12,1,0,2,0,0,0,0,0,1,0,0,2,947.3,1
1,0,1,0,44,1,0,1,1,1,1,0,0,0,1,1,1,2722.2,0
0,0,1,1,42,1,1,1,1,1,0,0,1,0,0,1,2,3058.3,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,2,1769.6,0
1,0,1,1,71,1,1,1,1,1,1,1,1,1,2,0,1,6293.75,0
1,0,1,0,19,1,1,2,0,0,1,0,0,1,0,0,1,1761.05,1
1,0,1,0,23,1,1,1,0,0,0,1,1,1,0,1,3,1642.75,0
1,0,0,0,30,1,0,0,0,0,0,0,0,0,2,0,3,578.5,0
0,0,0,0,35,1,1,0,0,0,0,0,0,0,1,0,2,954.9,0
1,0,0,0,10,1,1,2,1,0,0,0,1,1,0,1,0,973.25,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,43.85,0
0,0,0,0,22,1,0,2,0,0,0,0,0,0,0,1,1,1490.4,0
0,0,1,1,7,0,2,1,1,1,1,0,0,0,2,0,1,280.0,0
1,0,0,0,36,0,2,1,1,1,1,1,0,1,2,1,1,1901.25,0
1,0,1,1,34,1,0,0,0,0,0,0,0,0,0,0,1,716.4,0
0,0,1,1,72,1,1,1,1,1,1,0,0,0,2,0,3,4720.0,0
0,0,1,1,36,1,1,0,0,0,0,0,0,0,2,0,3,930.95,0
1,0,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,76.35,1
1,0,0,0,23,1,1,2,0,1,0,0,0,0,0,1,0,1676.95,1
0,1,1,0,32,1,1,2,0,0,0,0,0,1,0,1,0,2642.05,1
1,0,1,1,71,1,1,2,1,1,1,1,0,0,1,1,3,6770.85,0
1,1,0,0,23,1,1,2,0,0,1,0,0,0,0,1,1,1835.3,0
0,0,1,0,17,1,0,2,0,0,1,0,1,1,1,1,2,1588.25,0
0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,0,75.5,0
0,0,1,1,12,1,0,0,0,0,0,0,0,0,2,0,1,258.35,0
1,0,1,0,72,1,0,0,0,0,0,0,0,0,2,0,3,1502.25,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.2,0
0,1,1,0,72,1,1,2,0,1,0,0,1,1,2,0,2,6929.4,0
0,0,1,1,60,1,1,2,0,0,0,0,0,0,0,0,2,4453.3,0
1,0,1,1,61,0,2,1,0,1,1,1,1,0,2,0,3,3244.4,0
1,0,1,0,6,1,0,1,0,0,0,0,0,0,0,0,1,323.45,0
0,1,1,0,32,1,1,2,0,0,0,0,0,1,0,0,0,2661.1,1
1,0,0,1,31,1,1,2,0,0,0,0,1,0,0,1,3,2697.4,1
0,0,0,0,19,1,0,2,0,1,0,0,0,0,0,1,3,1424.5,1
0,0,1,1,72,1,0,0,0,0,0,0,0,0,2,0,2,1401.15,0
1,0,0,0,32,1,1,1,0,1,0,0,0,0,0,1,0,1739.6,0
0,0,1,0,65,1,1,2,0,1,0,0,0,1,0,1,0,5931.0,0
1,0,1,1,45,0,2,1,1,0,0,0,1,1,0,1,2,2333.85,0
0,0,0,0,42,1,1,0,0,0,0,0,0,0,1,0,0,949.85,0
0,0,0,0,8,1,1,2,0,0,0,0,0,0,0,1,0,572.45,0
0,0,0,1,32,1,0,0,0,0,0,0,0,0,2,0,1,696.8,0
1,1,1,0,22,1,1,1,1,1,0,1,0,0,0,1,1,1381.8,0
0,1,1,0,57,0,2,1,0,0,0,0,1,1,0,1,0,2572.95,1
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,47.95,0
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.1,1
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.0,0
0,0,0,0,24,1,0,2,0,0,0,1,1,1,0,1,0,2122.45,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,20.05,1
0,1,0,0,54,1,1,2,0,1,0,0,0,1,0,1,0,4931.8,0
1,0,0,0,4,1,1,0,0,0,0,0,0,0,2,1,3,116.95,0
0,0,1,1,65,1,1,2,1,0,1,1,1,1,2,0,2,6937.95,1
1,0,1,0,56,1,1,0,0,0,0,0,0,0,1,0,0,1261.7,0
0,0,0,0,45,1,0,1,1,0,1,0,1,1,0,1,0,3273.8,0
1,0,1,1,71,1,0,0,0,0,0,0,0,0,2,0,3,1415.85,0
0,0,1,0,59,1,0,1,1,1,1,0,1,0,1,0,3,3958.2,0
0,0,0,0,69,0,2,1,0,1,1,0,0,0,1,1,2,2492.25,0
0,0,0,0,19,1,0,0,0,0,0,0,0,0,1,0,1,279.2,0
1,0,1,1,55,1,0,0,0,0,0,0,0,0,2,0,3,1083.0,0
1,0,0,0,38,1,0,0,0,0,0,0,0,0,1,0,1,755.5,0
0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,0,402.6,1
1,1,1,0,47,1,1,1,1,1,1,0,0,0,0,1,3,3252.0,0
1,0,1,0,2,0,2,1,0,0,0,0,0,1,0,1,0,68.75,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,46.2,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,45.15,1
0,1,0,0,1,0,2,1,0,1,1,0,0,1,0,1,0,43.3,1
0,0,1,1,46,1,0,0,0,0,0,0,0,0,2,1,1,936.85,0
1,1,0,0,38,1,0,1,1,1,0,0,0,0,0,1,3,2250.65,1
1,0,1,0,65,1,0,1,1,0,1,1,0,0,2,0,3,3857.1,0
1,0,1,0,19,1,0,2,1,0,0,0,0,0,0,1,0,1441.1,1
0,0,0,0,52,1,0,2,0,1,0,0,0,1,0,1,0,4338.6,1
0,0,1,1,71,1,0,0,0,0,0,0,0,0,2,0,1,1378.45,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.95,1
1,1,0,0,52,0,2,1,0,1,1,1,1,0,0,1,0,2566.3,0
0,0,1,0,6,1,1,0,0,0,0,0,0,0,1,0,1,171.0,0
1,1,1,0,26,1,0,1,0,0,1,0,0,1,1,0,1,1597.4,0
0,1,0,0,48,1,1,2,0,1,0,0,1,1,1,1,0,4744.35,0
1,0,1,1,64,1,1,2,1,0,0,1,1,1,1,1,2,6721.6,0
1,0,0,0,3,1,0,2,0,1,0,0,1,0,0,0,0,247.25,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,44.05,0
0,0,1,1,72,1,1,0,0,0,0,0,0,0,2,0,3,1734.65,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.55,0
1,0,1,1,51,1,1,2,1,1,0,0,0,1,0,1,0,4539.35,0
1,0,1,1,41,1,0,0,0,0,0,0,0,0,2,0,2,804.25,0
1,0,1,1,72,1,0,1,1,1,1,0,1,0,2,1,3,5011.15,0
1,0,1,0,43,1,1,1,1,1,0,1,1,1,2,0,3,3574.5,0
0,0,1,0,72,1,1,2,1,1,1,1,1,1,2,1,3,8086.4,0
0,0,1,0,47,1,1,2,0,0,0,0,1,1,1,1,3,4563.0,0
0,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,3,6362.35,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,3,67.1,0
0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,70.05,1
0,0,0,0,2,1,1,2,0,0,0,0,0,1,0,1,0,165.45,1
0,0,0,0,26,0,2,1,1,1,0,0,0,1,0,1,2,1156.55,0
0,0,1,1,29,1,0,1,1,0,0,0,0,1,0,1,1,1834.15,0
1,1,1,0,35,1,1,2,1,1,0,1,1,0,0,1,2,3653.35,1
0,0,0,0,27,1,0,1,1,1,0,0,0,0,1,0,2,1477.65,0
0,0,1,1,24,1,0,1,1,1,0,1,0,1,0,1,3,1706.45,0
0,0,1,1,67,1,0,1,1,0,1,1,0,0,2,1,2,3953.7,0
1,0,0,0,16,1,1,2,0,0,0,0,0,0,0,0,0,1194.3,1
1,0,0,0,23,1,0,1,0,1,1,0,0,0,1,0,2,1327.85,0
0,0,0,0,14,0,2,1,0,1,0,0,0,0,0,1,1,419.7,0
1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,21.0,1
1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,45.1,1
0,1,0,0,4,0,2,1,0,1,0,0,1,1,0,1,3,207.35,0
0,0,0,1,16,1,1,1,1,1,0,0,0,1,0,1,0,1083.7,0
1,0,1,0,46,0,2,1,0,0,0,0,1,1,0,1,0,2007.85,0
0,0,0,1,68,1,1,1,1,1,0,1,1,1,2,1,2,5882.75,0
0,0,0,0,38,1,1,1,1,1,1,1,0,0,0,0,0,2657.55,0
0,1,1,0,30,1,0,1,0,1,0,0,0,0,0,1,2,1527.5,1
1,1,0,0,5,1,0,2,0,0,0,0,0,1,0,0,0,378.4,1
0,0,0,0,17,1,0,2,0,1,1,0,0,1,0,1,3,1612.2,0
0,0,1,1,4,1,0,0,0,0,0,0,0,0,2,0,1,76.65,0
1,0,0,0,12,1,0,0,0,0,0,0,0,0,1,0,0,260.7,0
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,6441.85,0
0,0,0,0,3,1,0,2,0,0,0,0,1,1,0,1,0,266.8,0
0,0,0,0,56,1,1,2,0,1,0,1,0,1,0,1,0,5124.6,1
1,0,0,0,41,1,1,0,0,0,0,0,0,0,1,1,1,962.25,0
0,0,0,0,40,0,2,1,0,1,0,1,0,0,1,0,3,1382.9,0
1,0,0,0,7,1,0,1,1,1,0,1,1,1,0,1,0,571.05,0
0,0,0,0,69,1,0,0,0,0,0,0,0,0,2,0,3,1399.35,0
0,0,1,1,7,1,0,0,0,0,0,0,0,0,1,0,1,150.0,0
1,0,1,1,5,0,2,1,0,1,0,0,0,0,0,1,0,167.2,0
1,0,1,1,72,1,1,2,1,1,1,1,1,0,2,0,3,7657.4,0
0,0,1,1,44,1,0,0,0,0,0,0,0,0,1,1,2,865.05,0
1,0,0,0,65,1,1,2,0,1,1,0,1,0,1,1,0,6153.85,0
1,0,0,0,3,1,1,1,0,0,0,1,1,0,0,0,0,174.2,0
0,0,0,0,24,1,0,1,0,0,0,1,0,0,0,1,3,1269.6,0
1,0,0,0,44,1,1,2,0,1,1,0,0,0,0,1,2,3862.55,1
1,1,1,0,72,1,1,1,1,1,1,1,1,1,2,0,3,6352.4,0
0,0,0,0,24,1,0,1,1,0,0,1,0,0,0,0,0,1348.5,0
0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,50.9,1
0,0,1,0,22,1,0,0,0,0,0,0,0,0,0,1,2,471.55,0
0,0,1,1,70,1,1,1,0,1,1,1,1,1,2,1,3,5931.75,0
0,0,1,1,25,1,1,1,0,0,0,0,1,0,0,0,0,1404.65,0
0,0,1,1,37,1,0,0,0,0,0,0,0,0,2,0,2,726.1,0
1,1,1,1,22,1,1,2,0,0,0,0,1,0,0,0,2,1961.6,0
1,0,1,1,59,1,1,1,0,0,1,1,1,0,2,1,2,4194.85,0
0,0,1,1,49,1,1,2,0,0,1,0,1,1,0,1,0,4872.45,1
0,0,1,1,47,1,1,2,0,0,1,1,1,1,0,1,2,5118.95,1
1,0,1,1,31,1,0,0,0,0,0,0,0,0,0,1,1,658.95,1
0,0,1,1,1,1,0,2,0,0,0,0,0,1,0,1,0,81.05,0
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,76.95,0
1,0,1,0,53,1,1,2,0,1,1,1,1,1,1,1,2,5809.75,0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.2,0
0,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,1,415.9,0
1,0,0,0,3,1,0,2,1,1,0,0,0,0,0,1,0,246.5,1
1,0,0,0,51,1,0,0,0,0,0,0,0,0,1,1,2,996.95,0
1,0,1,0,51,1,0,1,1,1,0,1,0,0,1,1,2,3145.15,0
1,0,1,1,13,1,0,0,0,0,0,0,0,0,2,0,1,265.3,0
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.9,0
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,21.05,0
0,0,0,0,63,1,1,1,1,1,1,1,0,0,1,0,0,4576.3,0
0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,1,189.1,0
0,0,0,0,46,1,0,0,0,0,0,0,0,0,2,0,3,908.15,0
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,3,49.8,0
0,0,0,1,8,0,2,1,0,0,0,0,0,0,0,0,1,215.2,1
1,0,1,1,71,1,0,0,0,0,0,0,0,0,2,0,2,1500.95,0
0,0,1,1,55,1,1,2,0,0,1,0,1,0,0,1,3,5099.15,0
1,0,0,0,70,1,1,2,0,1,1,1,0,0,1,1,2,6385.95,0
1,0,0,0,2,1,0,2,0,0,0,0,0,1,0,0,0,159.45,1
0,0,1,1,67,1,1,2,1,0,0,1,1,1,2,0,2,6885.75,0
0,0,1,0,65,1,1,2,0,1,0,0,1,0,0,1,2,5940.85,1
0,0,1,0,14,1,0,1,0,0,1,0,0,0,0,0,3,668.85,0
1,0,1,1,20,1,1,2,0,0,1,1,0,1,0,1,2,1916.2,0
0,0,0,1,1,1,0,2,0,1,0,0,0,0,0,1,0,75.35,1
0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,75.45,1
1,0,1,1,49,1,1,2,0,0,0,0,1,1,0,1,2,4613.95,0
1,0,0,0,72,1,1,2,1,1,1,0,1,0,2,1,2,7261.25,0
1,0,1,0,46,1,1,1,1,0,0,0,0,0,0,0,0,2459.8,0
0,0,0,0,24,1,1,2,0,1,1,0,0,0,0,1,2,2048.8,0
1,0,1,1,5,0,2,1,0,1,0,1,0,0,0,0,0,163.55,0
1,0,1,1,33,1,1,2,0,1,1,1,0,0,0,0,3,2888.7,0
1,0,0,0,42,1,1,1,1,1,0,0,0,0,1,1,2,2421.6,0
0,0,0,0,23,1,0,2,1,0,1,0,1,1,1,1,3,2292.75,0
0,0,0,0,8,1,0,2,0,0,0,0,0,0,0,0,2,553.4,0
0,0,0,0,66,1,0,1,1,1,0,0,0,0,1,1,1,3465.7,0
0,0,0,0,24,1,0,1,1,0,0,0,0,0,0,1,2,1210.4,1
0,1,0,0,24,1,1,1,0,1,0,0,0,0,0,0,3,1291.3,0
0,0,0,0,69,1,1,1,1,1,1,1,0,1,1,1,3,5356.45,1
1,0,0,0,53,1,0,2,0,1,1,0,1,1,1,1,1,5200.8,0
1,0,0,0,60,0,2,1,1,0,1,0,1,1,2,0,0,3237.05,0
1,0,1,0,7,1,0,2,0,0,0,0,1,0,0,1,0,576.65,1
1,0,0,0,20,1,0,0,0,0,0,0,0,0,1,1,3,433.75,0
1,0,1,1,23,1,1,2,0,0,0,0,0,1,0,0,0,1868.4,0
0,0,1,1,72,1,0,1,1,0,1,1,1,1,2,1,0,5728.55,0
0,0,1,0,11,1,1,2,0,0,0,0,0,0,0,1,0,825.7,1
0,0,0,0,21,1,0,0,0,0,0,0,0,0,2,0,1,390.4,0
0,1,0,0,1,1,1,2,0,0,0,0,1,1,0,1,0,93.55,1
0,1,0,0,31,1,1,2,0,1,0,0,1,0,0,1,0,2845.15,0
1,0,0,0,57,1,0,1,0,1,1,1,1,0,2,0,1,3894.4,0
1,0,1,1,45,1,0,0,0,0,0,0,0,0,2,1,2,886.4,0
0,0,0,0,10,1,1,2,0,1,1,0,0,1,0,1,0,1021.55,0
1,0,1,0,58,1,1,2,0,0,1,1,1,1,0,1,3,5885.4,1
0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,0,1,268.4,0
0,0,1,0,27,1,1,1,1,0,0,1,1,1,1,0,1,2204.35,0
1,0,1,1,14,1,1,2,0,1,0,0,0,1,0,1,2,1259.0,1
1,0,1,1,12,0,2,1,0,1,0,0,0,0,0,0,1,309.1,1
1,0,1,1,69,1,1,2,0,1,0,1,0,1,2,1,2,6398.05,0
1,0,1,1,25,1,0,2,0,1,1,0,1,0,0,1,2,2257.75,1
0,1,1,0,58,1,1,2,1,1,1,0,1,1,1,1,0,6287.25,1
1,0,1,1,35,0,2,1,1,0,0,1,1,0,2,1,3,1662.05,0
1,1,0,0,16,1,1,2,0,0,0,0,1,0,0,1,0,1350.15,1
0,0,1,1,45,1,1,1,0,1,1,0,1,1,1,0,3,3600.65,0
1,0,0,0,17,1,0,2,0,1,0,0,1,0,0,1,0,1329.15,0
1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,45.7,1
0,0,0,0,22,1,0,0,0,0,0,0,0,0,1,0,1,422.5,0
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.95,1
0,0,1,1,67,1,0,1,1,0,1,1,0,1,2,0,1,4627.65,0
1,0,1,1,67,1,1,2,0,0,1,1,1,1,2,1,2,6717.9,0
1,0,1,0,2,0,2,1,0,0,0,0,1,1,0,0,0,97.1,1
0,0,0,0,23,1,1,2,0,0,0,0,0,0,0,1,0,1710.45,1
1,1,0,0,9,1,0,2,0,0,1,0,0,0,0,0,3,637.4,0
1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,117.95,0
0,0,0,0,54,0,2,1,1,0,0,1,1,0,2,0,3,2460.55,0
1,0,0,0,57,1,0,2,0,0,1,0,1,1,2,1,0,5464.65,1
0,0,0,0,24,1,1,2,0,0,1,0,1,0,0,1,1,2165.05,1
1,0,1,1,49,1,1,2,0,1,0,0,1,1,1,0,1,4941.8,1
0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,223.15,1
0,0,0,0,2,1,0,2,0,0,0,0,0,1,0,1,0,181.1,1
1,0,0,1,4,1,1,2,0,0,1,1,0,0,0,1,1,341.45,1
0,0,1,1,70,1,1,1,1,1,1,1,1,0,2,1,2,5731.85,0
0,0,0,0,5,1,1,2,0,0,0,0,0,0,0,1,2,357.75,1
0,0,1,1,53,1,1,1,1,0,1,1,1,1,0,0,0,4616.1,0
1,0,1,0,47,1,1,2,1,1,1,0,1,0,0,1,0,4533.7,1
1,0,0,1,31,1,0,0,0,0,0,0,0,0,1,0,3,589.25,0
0,0,1,1,13,1,0,1,0,1,1,1,0,0,0,0,2,750.1,0
1,0,1,1,28,1,1,1,0,0,0,0,0,0,0,0,1,1410.25,0
1,0,0,0,10,1,1,2,0,0,0,0,0,1,0,0,0,830.85,1
0,0,1,0,38,1,0,0,0,0,0,0,0,0,2,0,2,743.5,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,45.3,1
0,0,1,0,67,1,1,2,0,1,1,0,1,1,1,0,0,7040.85,1
0,0,1,0,52,1,0,1,1,1,0,0,1,1,1,1,1,3865.45,0
0,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,6825.65,0
1,0,0,0,16,1,0,2,0,1,0,0,0,1,0,1,0,1340.1,0
1,1,1,0,5,1,1,2,0,1,0,0,0,0,0,1,0,371.65,1
0,0,0,0,12,1,0,2,0,0,1,0,1,1,1,0,0,1184.0,0
1,0,1,1,72,1,1,2,1,1,1,1,1,1,2,1,2,8477.7,0
0,1,0,0,71,1,1,2,0,1,0,1,1,1,1,0,2,7382.85,0
1,0,1,0,24,1,0,0,0,0,0,0,0,0,1,0,1,456.85,0
1,0,0,0,15,1,0,0,0,0,0,0,0,0,2,0,1,331.6,0
0,0,1,0,67,1,0,2,1,1,0,0,0,1,1,1,3,6056.15,1
0,0,0,1,2,1,1,1,1,1,0,0,0,0,0,0,2,134.6,0
1,0,1,1,5,0,2,1,0,0,0,0,0,0,0,0,1,125.5,0
1,0,1,0,15,1,0,2,0,0,0,0,1,1,0,0,0,1390.6,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,20.2,1
0,0,1,1,41,1,0,1,1,1,1,0,0,0,1,1,2,2511.3,0
1,0,0,1,43,1,0,1,1,1,0,0,0,1,0,1,0,2737.05,0
0,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,74.3,0
1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,1,70.6,0
1,0,1,1,26,1,0,2,0,0,0,0,1,1,0,1,0,2361.8,1
0,0,0,0,22,1,1,2,0,1,0,0,0,0,0,1,0,1730.35,1
0,0,1,0,71,1,1,1,1,1,1,1,1,1,2,0,2,6404.0,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,2,0,1,165.35,0
1,1,0,0,28,1,1,1,0,1,1,1,0,0,0,0,2,1867.6,0
0,1,0,0,16,1,0,2,0,0,0,0,0,0,0,0,0,1043.3,0
0,0,0,0,7,1,0,0,0,0,0,0,0,0,1,0,1,128.6,0
1,0,0,0,69,1,1,2,0,1,1,1,1,1,2,1,2,7455.45,0
1,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,24.7,0
0,0,0,0,3,1,0,1,1,0,1,0,1,1,0,1,0,206.15,0
0,1,0,0,21,1,0,2,0,0,1,0,1,1,0,1,2,2030.3,1
1,0,1,0,69,1,1,2,0,1,1,0,0,0,0,1,2,5869.4,0
1,0,1,0,71,0,2,1,1,1,1,1,0,0,2,1,2,3377.8,0
1,0,1,1,69,1,0,0,0,0,0,0,0,0,2,0,1,1346.2,0
1,0,0,0,48,1,1,2,0,0,1,1,1,1,0,1,0,4946.05,0
0,0,1,0,47,1,1,2,0,1,1,0,0,0,0,1,2,4065.0,1
1,0,0,0,2,1,1,1,0,0,0,0,0,0,0,1,0,106.55,1
0,0,0,0,45,1,1,2,1,0,1,1,1,1,0,1,3,4964.7,0
0,0,0,0,51,1,1,2,0,1,0,0,0,0,0,0,2,4085.75,0
1,0,1,0,22,1,1,1,1,0,0,1,1,1,0,1,0,1742.75,1
0,0,0,0,72,1,1,1,1,1,1,1,1,1,2,0,2,6224.8,0
0,0,1,1,37,1,1,2,0,1,1,0,1,0,0,1,0,3415.25,0
